   TIME       H          H-         H+         H2+        H3+        He+        He         HeH+       C+         C        
   3.162E+05  3.509E-17  1.511E-20  1.112E-16  6.653E-13  1.273E-13  2.522E-15  3.566E-16  3.294E-14  7.959E-13  1.448E-12
   3.981E+05  4.667E-17  1.123E-20  7.166E-17  6.486E-13  1.306E-13  1.506E-15  8.087E-17  2.508E-14  1.059E-12  8.051E-13
   5.012E+05  4.831E-17  1.202E-20  6.750E-17  7.496E-13  1.449E-13  1.162E-15  2.940E-17  2.539E-14  1.089E-12  5.562E-13
   6.310E+05  3.867E-17  1.359E-20  6.382E-17  9.446E-13  1.542E-13  9.878E-16  1.537E-17  2.585E-14  1.069E-12  4.186E-13
   7.943E+05  2.696E-17  1.555E-20  6.173E-17  1.243E-12  1.548E-13  8.853E-16  1.005E-17  2.602E-14  1.034E-12  3.075E-13
   1.000E+06  1.916E-17  1.771E-20  6.174E-17  1.681E-12  1.500E-13  8.233E-16  7.587E-18  2.591E-14  9.957E-13  2.188E-13
   1.259E+06  1.505E-17  1.998E-20  6.349E-17  2.337E-12  1.432E-13  7.861E-16  6.267E-18  2.551E-14  9.563E-13  1.549E-13
   1.585E+06  1.290E-17  2.229E-20  6.659E-17  3.361E-12  1.364E-13  7.644E-16  5.479E-18  2.489E-14  9.181E-13  1.119E-13
   1.995E+06  1.175E-17  2.464E-20  7.076E-17  5.002E-12  1.305E-13  7.520E-16  4.976E-18  2.417E-14  8.833E-13  8.364E-14
   2.512E+06  1.119E-17  2.694E-20  7.575E-17  7.573E-12  1.260E-13  7.446E-16  4.652E-18  2.345E-14  8.540E-13  6.553E-14
   3.162E+06  1.103E-17  2.900E-20  8.103E-17  1.111E-11  1.231E-13  7.394E-16  4.453E-18  2.285E-14  8.321E-13  5.438E-14
   3.981E+06  1.110E-17  3.060E-20  8.565E-17  1.476E-11  1.215E-13  7.352E-16  4.344E-18  2.244E-14  8.178E-13  4.801E-14
   5.012E+06  1.123E-17  3.158E-20  8.875E-17  1.723E-11  1.207E-13  7.322E-16  4.292E-18  2.221E-14  8.099E-13  4.482E-14
   6.310E+06  1.131E-17  3.203E-20  9.025E-17  1.830E-11  1.204E-13  7.305E-16  4.272E-18  2.212E-14  8.064E-13  4.351E-14
   7.943E+06  1.133E-17  3.218E-20  9.076E-17  1.862E-11  1.203E-13  7.298E-16  4.265E-18  2.209E-14  8.053E-13  4.311E-14
   1.000E+07  1.134E-17  3.221E-20  9.087E-17  1.868E-11  1.203E-13  7.296E-16  4.264E-18  2.208E-14  8.051E-13  4.302E-14
   1.259E+07  1.134E-17  3.221E-20  9.088E-17  1.869E-11  1.203E-13  7.296E-16  4.263E-18  2.208E-14  8.050E-13  4.301E-14
   1.585E+07  1.134E-17  3.221E-20  9.088E-17  1.869E-11  1.203E-13  7.296E-16  4.263E-18  2.208E-14  8.050E-13  4.301E-14
   1.995E+07  1.134E-17  3.221E-20  9.088E-17  1.869E-11  1.203E-13  7.296E-16  4.263E-18  2.208E-14  8.050E-13  4.301E-14
   2.512E+07  1.134E-17  3.221E-20  9.088E-17  1.869E-11  1.203E-13  7.296E-16  4.263E-18  2.208E-14  8.050E-13  4.301E-14
   3.162E+07  1.134E-17  3.221E-20  9.088E-17  1.869E-11  1.203E-13  7.296E-16  4.263E-18  2.208E-14  8.050E-13  4.301E-14
   3.981E+07  1.134E-17  3.221E-20  9.088E-17  1.869E-11  1.203E-13  7.296E-16  4.263E-18  2.208E-14  8.050E-13  4.301E-14
   5.012E+07  1.134E-17  3.221E-20  9.088E-17  1.869E-11  1.203E-13  7.296E-16  4.263E-18  2.208E-14  8.050E-13  4.301E-14
   6.310E+07  1.134E-17  3.221E-20  9.088E-17  1.869E-11  1.203E-13  7.296E-16  4.263E-18  2.208E-14  8.050E-13  4.301E-14
   7.943E+07  1.134E-17  3.221E-20  9.088E-17  1.869E-11  1.203E-13  7.296E-16  4.263E-18  2.208E-14  8.050E-13  4.301E-14
   1.000E+08  1.134E-17  3.221E-20  9.088E-17  1.869E-11  1.203E-13  7.296E-16  4.263E-18  2.208E-14  8.050E-13  4.301E-14
   TIME       HNS+       H3SiO+     CCl        PO         SiF+       PNH2+      PCH4+      CCl+       PO+        H3CS+    



   TIME       CH3OCH4+   C2H5OH2+   HCOOH2+    HPO+       C4+        C4         HPO        PNH3+      SO+        C4-      
   1.259E+00  4.765E-34  2.195E-32  2.352E-26  1.962E-19  1.767E-17  1.992E-16  2.739E-24  1.377E-31  3.621E-18  1.916E-17
   1.585E+00  2.187E-33  3.223E-31  5.394E-26  3.658E-19  2.288E-16  6.341E-15  3.090E-23  3.020E-31  6.530E-18  7.712E-16
   1.995E+00  5.389E-33  1.710E-30  8.897E-26  4.920E-19  1.073E-15  5.222E-14  1.453E-22  4.798E-31  1.135E-17  6.865E-15
   2.512E+00  1.028E-32  6.185E-30  1.282E-25  5.745E-19  3.372E-15  2.545E-13  4.765E-22  6.751E-31  1.882E-17  3.474E-14
   3.162E+00  1.701E-32  1.829E-29  1.734E-25  6.205E-19  8.477E-15  9.307E-13  1.278E-21  8.972E-31  2.978E-17  1.299E-13
   3.981E+00  2.580E-32  4.772E-29  2.278E-25  6.422E-19  1.837E-14  2.823E-12  3.007E-21  1.161E-30  4.507E-17  3.994E-13
   5.012E+00  3.699E-32  1.142E-28  2.957E-25  6.515E-19  3.562E-14  7.471E-12  6.422E-21  1.488E-30  6.527E-17  1.067E-12
   6.310E+00  5.114E-32  2.559E-28  3.799E-25  6.566E-19  6.313E-14  1.773E-11  1.270E-20  1.903E-30  9.054E-17  2.548E-12
   7.943E+00  6.898E-32  5.430E-28  4.813E-25  6.616E-19  1.037E-13  3.836E-11  2.353E-20  2.435E-30  1.203E-16  5.538E-12
   1.000E+01  9.138E-32  1.097E-27  5.973E-25  6.681E-19  1.594E-13  7.647E-11  4.113E-20  3.119E-30  1.530E-16  1.108E-11
   1.259E+01  1.194E-31  2.112E-27  7.231E-25  6.767E-19  2.311E-13  1.413E-10  6.820E-20  4.004E-30  1.868E-16  2.052E-11
   1.585E+01  1.544E-31  3.875E-27  8.522E-25  6.881E-19  3.179E-13  2.431E-10  1.076E-19  5.176E-30  2.190E-16  3.537E-11
   1.995E+01  1.980E-31  6.758E-27  9.791E-25  7.031E-19  4.174E-13  3.909E-10  1.622E-19  6.806E-30  2.479E-16  5.695E-11
   2.512E+01  2.522E-31  1.119E-26  1.101E-24  7.228E-19  5.257E-13  5.894E-10  2.341E-19  9.261E-30  2.726E-16  8.598E-11
   3.162E+01  3.196E-31  1.759E-26  1.222E-24  7.484E-19  6.393E-13  8.374E-10  3.244E-19  1.333E-29  2.941E-16  1.223E-10
   3.981E+01  4.046E-31  2.645E-26  1.351E-24  7.818E-19  7.567E-13  1.128E-09  4.331E-19  2.073E-29  3.146E-16  1.649E-10
   5.012E+01  5.161E-31  3.857E-26  1.502E-24  8.252E-19  8.807E-13  1.453E-09  5.595E-19  3.506E-29  3.373E-16  2.125E-10
   6.310E+01  6.718E-31  5.578E-26  1.697E-24  8.825E-19  1.019E-12  1.809E-09  7.033E-19  6.403E-29  3.658E-16  2.647E-10
   7.943E+01  9.064E-31  8.231E-26  1.965E-24  9.596E-19  1.186E-12  2.204E-09  8.666E-19  1.242E-28  4.042E-16  3.226E-10
   1.000E+02  1.287E-30  1.274E-25  2.348E-24  1.066E-18  1.396E-12  2.663E-09  1.056E-18  2.514E-28  4.576E-16  3.897E-10
   1.259E+02  1.949E-30  2.113E-25  2.922E-24  1.219E-18  1.670E-12  3.224E-09  1.289E-18  5.261E-28  5.339E-16  4.718E-10
   1.585E+02  3.178E-30  3.813E-25  3.830E-24  1.448E-18  2.027E-12  3.936E-09  1.593E-18  1.135E-27  6.453E-16  5.760E-10
   1.995E+02  5.629E-30  7.582E-25  5.376E-24  1.815E-18  2.482E-12  4.845E-09  2.026E-18  2.542E-27  8.136E-16  7.087E-10
   2.512E+02  1.090E-29  1.680E-24  8.280E-24  2.458E-18  3.029E-12  5.955E-09  2.691E-18  6.049E-27  1.078E-15  8.709E-10
   3.162E+02  2.304E-29  4.187E-24  1.445E-23  3.716E-18  3.597E-12  7.157E-09  3.792E-18  1.608E-26  1.515E-15  1.046E-09
   3.981E+02  5.224E-29  1.169E-23  2.951E-23  6.477E-18  3.956E-12  8.074E-09  5.764E-18  5.215E-26  2.268E-15  1.178E-09
   5.012E+02  1.201E-28  3.459E-23  7.073E-23  1.311E-17  3.694E-12  8.023E-09  9.502E-18  2.297E-25  3.595E-15  1.168E-09
   6.310E+02  2.590E-28  9.383E-23  1.929E-22  2.968E-17  2.623E-12  6.625E-09  1.649E-17  1.430E-24  5.973E-15  9.588E-10
   7.943E+02  5.342E-28  1.950E-22  6.239E-22  7.465E-17  1.351E-12  4.716E-09  2.781E-17  1.124E-23  1.064E-14  6.699E-10
   1.000E+03  1.240E-27  3.157E-22  2.734E-21  2.256E-16  5.673E-13  3.431E-09  4.190E-17  9.323E-23  2.072E-14  4.636E-10
   1.259E+03  3.651E-27  5.405E-22  1.579E-20  8.037E-16  2.372E-13  2.906E-09  5.478E-17  7.702E-22  4.190E-14  3.538E-10
   1.585E+03  1.429E-26  1.328E-21  1.069E-19  3.087E-15  1.062E-13  2.823E-09  6.548E-17  6.816E-21  8.326E-14  2.884E-10
   1.995E+03  7.382E-26  4.872E-21  7.951E-19  1.210E-14  4.815E-14  2.963E-09  9.250E-17  6.694E-20  1.592E-13  2.311E-10
   2.512E+03  4.363E-25  2.214E-20  5.673E-18  4.365E-14  2.269E-14  3.170E-09  2.330E-16  6.227E-19  2.890E-13  1.681E-10
   3.162E+03  2.306E-24  8.975E-20  3.031E-17  1.220E-13  1.452E-14  3.328E-09  7.195E-16  3.959E-18  4.807E-13  1.090E-10
   3.981E+03  9.248E-24  2.566E-19  1.073E-16  2.435E-13  1.409E-14  3.440E-09  1.671E-15  1.449E-17  7.091E-13  7.204E-11
   5.012E+03  2.830E-23  5.310E-19  2.718E-16  3.639E-13  1.608E-14  3.545E-09  2.801E-15  3.297E-17  9.278E-13  5.550E-11
   6.310E+03  7.052E-23  8.874E-19  5.487E-16  4.314E-13  1.852E-14  3.651E-09  3.617E-15  5.247E-17  1.099E-12  4.807E-11
   7.943E+03  1.527E-22  1.321E-18  9.606E-16  4.237E-13  2.092E-14  3.770E-09  3.802E-15  6.404E-17  1.215E-12  4.403E-11
   1.000E+04  3.036E-22  1.872E-18  1.551E-15  3.607E-13  2.325E-14  3.912E-09  3.431E-15  6.462E-17  1.288E-12  4.144E-11
   1.259E+04  5.750E-22  2.604E-18  2.395E-15  2.848E-13  2.555E-14  4.084E-09  2.855E-15  5.834E-17  1.328E-12  3.966E-11
   1.585E+04  1.061E-21  3.605E-18  3.623E-15  2.315E-13  2.774E-14  4.293E-09  2.435E-15  5.270E-17  1.345E-12  3.842E-11
   1.995E+04  1.937E-21  5.014E-18  5.456E-15  2.081E-13  2.976E-14  4.541E-09  2.300E-15  5.198E-17  1.357E-12  3.757E-11
   2.512E+04  3.540E-21  7.058E-18  8.297E-15  2.016E-13  3.146E-14  4.826E-09  2.359E-15  5.495E-17  1.381E-12  3.697E-11
   3.162E+04  6.534E-21  1.011E-17  1.289E-14  1.998E-13  3.263E-14  5.134E-09  2.498E-15  5.895E-17  1.434E-12  3.651E-11
   3.981E+04  1.223E-20  1.479E-17  2.057E-14  1.985E-13  3.292E-14  5.431E-09  2.683E-15  6.288E-17  1.523E-12  3.606E-11
   5.012E+04  2.309E-20  2.199E-17  3.371E-14  1.969E-13  3.184E-14  5.653E-09  2.923E-15  6.664E-17  1.649E-12  3.547E-11
   6.310E+04  4.316E-20  3.299E-17  5.580E-14  1.948E-13  2.886E-14  5.695E-09  3.242E-15  7.048E-17  1.812E-12  3.455E-11
   7.943E+04  7.719E-20  4.933E-17  9.055E-14  1.923E-13  2.380E-14  5.419E-09  3.678E-15  7.501E-17  2.006E-12  3.302E-11
   1.000E+05  1.263E-19  7.270E-17  1.380E-13  1.896E-13  1.731E-14  4.703E-09  4.267E-15  8.116E-17  2.221E-12  3.047E-11
   1.259E+05  1.787E-19  1.038E-16  1.871E-13  1.864E-13  1.082E-14  3.542E-09  4.997E-15  8.962E-17  2.445E-12  2.636E-11
   1.585E+05  2.004E-19  1.383E-16  2.087E-13  1.797E-13  5.871E-15  2.154E-09  5.718E-15  9.935E-17  2.656E-12  2.019E-11
   1.995E+05  1.489E-19  1.618E-16  1.718E-13  1.637E-13  3.260E-15  9.465E-10  6.110E-15  1.040E-16  2.794E-12  1.218E-11
   2.512E+05  5.332E-20  1.685E-16  1.008E-13  1.362E-13  3.104E-15  2.481E-10  5.895E-15  9.155E-17  2.835E-12  4.718E-12
   3.162E+05  1.032E-20  3.581E-16  7.640E-14  1.063E-13  5.471E-15  1.872E-11  4.949E-15  6.360E-17  3.732E-12  1.315E-12
   3.981E+05  1.796E-20  2.079E-15  1.354E-13  8.547E-14  3.766E-15  1.972E-12  4.437E-15  5.755E-17  9.294E-12  1.943E-13
   5.012E+05  2.010E-20  2.815E-15  1.501E-13  8.455E-14  1.504E-15  8.263E-13  4.957E-15  8.095E-17  1.633E-11  6.236E-14
   6.310E+05  1.434E-20  2.336E-15  1.603E-13  8.652E-14  5.100E-16  3.211E-13  5.618E-15  1.169E-16  2.251E-11  2.179E-14
   7.943E+05  7.895E-21  1.437E-15  1.747E-13  8.851E-14  1.608E-16  1.090E-13  6.322E-15  1.654E-16  2.669E-11  6.857E-15
   1.000E+06  3.830E-21  7.041E-16  1.914E-13  8.972E-14  5.247E-17  3.339E-14  7.068E-15  2.262E-16  2.860E-11  1.964E-15
   1.259E+06  1.882E-21  2.959E-16  2.076E-13  8.994E-14  1.965E-17  9.881E-15  7.880E-15  2.970E-16  2.880E-11  5.423E-16
   1.585E+06  1.050E-21  1.219E-16  2.214E-13  8.931E-14  9.056E-18  3.232E-15  8.787E-15  3.740E-16  2.801E-11  1.644E-16
   1.995E+06  6.838E-22  5.944E-17  2.318E-13  8.819E-14  5.153E-18  1.394E-15  9.815E-15  4.518E-16  2.682E-11  6.589E-17
   2.512E+06  4.987E-22  3.725E-17  2.383E-13  8.710E-14  3.435E-18  8.255E-16  1.095E-14  5.236E-16  2.559E-11  3.688E-17
   3.162E+06  3.943E-22  2.777E-17  2.416E-13  8.649E-14  2.571E-18  6.029E-16  1.210E-14  5.823E-16  2.454E-11  2.591E-17
   3.981E+06  3.356E-22  2.300E-17  2.427E-13  8.642E-14  2.124E-18  4.996E-16  1.309E-14  6.230E-16  2.379E-11  2.094E-17
   5.012E+06  3.058E-22  2.065E-17  2.428E-13  8.652E-14  1.909E-18  4.514E-16  1.374E-14  6.456E-16  2.336E-11  1.865E-17
   6.310E+06  2.935E-22  1.968E-17  2.428E-13  8.655E-14  1.822E-18  4.318E-16  1.405E-14  6.552E-16  2.317E-11  1.773E-17
   7.943E+06  2.896E-22  1.937E-17  2.427E-13  8.655E-14  1.795E-18  4.256E-16  1.415E-14  6.582E-16  2.311E-11  1.745E-17
   1.000E+07  2.888E-22  1.930E-17  2.427E-13  8.654E-14  1.789E-18  4.243E-16  1.418E-14  6.588E-16  2.309E-11  1.738E-17
   1.259E+07  2.887E-22  1.929E-17  2.427E-13  8.654E-14  1.788E-18  4.241E-16  1.418E-14  6.589E-16  2.309E-11  1.738E-17
   1.585E+07  2.887E-22  1.929E-17  2.427E-13  8.654E-14  1.788E-18  4.241E-16  1.418E-14  6.589E-16  2.309E-11  1.737E-17
   1.995E+07  2.887E-22  1.929E-17  2.427E-13  8.654E-14  1.788E-18  4.241E-16  1.418E-14  6.589E-16  2.309E-11  1.737E-17
   2.512E+07  2.887E-22  1.929E-17  2.427E-13  8.654E-14  1.788E-18  4.241E-16  1.418E-14  6.589E-16  2.309E-11  1.737E-17
   3.162E+07  2.887E-22  1.929E-17  2.427E-13  8.654E-14  1.788E-18  4.241E-16  1.418E-14  6.589E-16  2.309E-11  1.737E-17
   3.981E+07  2.887E-22  1.929E-17  2.427E-13  8.654E-14  1.788E-18  4.241E-16  1.418E-14  6.589E-16  2.309E-11  1.737E-17
   5.012E+07  2.887E-22  1.929E-17  2.427E-13  8.654E-14  1.788E-18  4.241E-16  1.418E-14  6.589E-16  2.309E-11  1.737E-17
   6.310E+07  2.887E-22  1.929E-17  2.427E-13  8.654E-14  1.788E-18  4.241E-16  1.418E-14  6.589E-16  2.309E-11  1.737E-17
   7.943E+07  2.887E-22  1.929E-17  2.427E-13  8.654E-14  1.788E-18  4.241E-16  1.418E-14  6.589E-16  2.309E-11  1.737E-17
   1.000E+08  2.887E-22  1.929E-17  2.427E-13  8.654E-14  1.788E-18  4.241E-16  1.418E-14  6.589E-16  2.309E-11  1.737E-17
   TIME       CH3OCH4+   C2H5OH2+   HCOOH2+    HPO+       C4+        C4         HPO        PNH3+      SO+        C4-      



   TIME       SO         C4H+       H2PO+      C4H        H2CCl+     C4H-       HSO+       C3N+       C3N-       C3N      
   1.259E+00  2.935E-16  2.634E-17  6.624E-26  8.377E-17  2.199E-19  8.069E-18  1.385E-24  1.119E-19  5.556E-21  2.080E-18
   1.585E+00  1.440E-15  3.487E-16  1.272E-25  2.634E-15  1.903E-19  3.206E-16  3.499E-24  6.265E-19  9.593E-20  3.065E-17
   1.995E+00  3.868E-15  1.640E-15  1.767E-25  2.148E-14  1.582E-19  2.826E-15  6.554E-24  1.815E-18  5.603E-19  1.701E-16
   2.512E+00  8.082E-15  5.150E-15  2.140E-25  1.036E-13  1.249E-19  1.416E-14  1.089E-23  4.065E-18  2.206E-18  6.495E-16
   3.162E+00  1.460E-14  1.292E-14  2.408E-25  3.751E-13  9.223E-20  5.235E-14  1.689E-23  7.914E-18  7.070E-18  2.028E-15
   3.981E+00  2.386E-14  2.795E-14  2.610E-25  1.125E-12  6.257E-20  1.593E-13  2.500E-23  1.406E-17  1.990E-17  5.563E-15
   5.012E+00  3.602E-14  5.414E-14  2.784E-25  2.945E-12  3.811E-20  4.205E-13  3.566E-23  2.333E-17  5.110E-17  1.389E-14
   6.310E+00  5.087E-14  9.601E-14  2.960E-25  6.910E-12  2.026E-20  9.928E-13  4.930E-23  3.664E-17  1.221E-16  3.217E-14
   7.943E+00  6.769E-14  1.580E-13  3.153E-25  1.478E-11  9.074E-21  2.133E-12  6.630E-23  5.479E-17  2.753E-16  7.010E-14
   1.000E+01  8.532E-14  2.437E-13  3.366E-25  2.911E-11  3.285E-21  4.214E-12  8.704E-23  7.827E-17  5.908E-16  1.451E-13
   1.259E+01  1.024E-13  3.546E-13  3.597E-25  5.312E-11  9.140E-22  7.706E-12  1.120E-22  1.070E-16  1.216E-15  2.881E-13
   1.585E+01  1.178E-13  4.891E-13  3.846E-25  9.014E-11  1.841E-22  1.310E-11  1.421E-22  1.401E-16  2.413E-15  5.533E-13
   1.995E+01  1.308E-13  6.428E-13  4.113E-25  1.427E-10  2.505E-23  2.076E-11  1.788E-22  1.760E-16  4.639E-15  1.037E-12
   2.512E+01  1.413E-13  8.092E-13  4.405E-25  2.116E-10  2.169E-24  3.080E-11  2.245E-22  2.129E-16  8.666E-15  1.908E-12
   3.162E+01  1.501E-13  9.820E-13  4.737E-25  2.955E-10  1.656E-25  4.303E-11  2.834E-22  2.493E-16  1.576E-14  3.461E-12
   3.981E+01  1.584E-13  1.159E-12  5.136E-25  3.922E-10  7.413E-26  5.713E-11  3.612E-22  2.848E-16  2.794E-14  6.192E-12
   5.012E+01  1.676E-13  1.345E-12  5.642E-25  5.012E-10  8.074E-26  7.299E-11  4.670E-22  3.203E-16  4.837E-14  1.091E-11
   6.310E+01  1.792E-13  1.555E-12  6.320E-25  6.264E-10  9.330E-26  9.120E-11  6.143E-22  3.584E-16  8.190E-14  1.888E-11
   7.943E+01  1.947E-13  1.811E-12  7.266E-25  7.789E-10  1.114E-25  1.134E-10  8.254E-22  4.021E-16  1.359E-13  3.199E-11
   1.000E+02  2.160E-13  2.142E-12  8.642E-25  9.784E-10  1.381E-25  1.423E-10  1.138E-21  4.546E-16  2.213E-13  5.300E-11
   1.259E+02  2.457E-13  2.587E-12  1.074E-24  1.256E-09  1.793E-25  1.824E-10  1.619E-21  5.182E-16  3.552E-13  8.592E-11
   1.585E+02  2.876E-13  3.189E-12  1.413E-24  1.656E-09  2.461E-25  2.403E-10  2.401E-21  5.934E-16  5.639E-13  1.367E-10
   1.995E+02  3.478E-13  3.995E-12  2.009E-24  2.246E-09  3.614E-25  3.253E-10  3.763E-21  6.764E-16  8.905E-13  2.144E-10
   2.512E+02  4.366E-13  5.031E-12  3.185E-24  3.113E-09  5.782E-25  4.495E-10  6.373E-21  7.550E-16  1.405E-12  3.327E-10
   3.162E+02  5.711E-13  6.216E-12  5.884E-24  4.327E-09  1.034E-24  6.223E-10  1.205E-20  8.012E-16  2.214E-12  5.088E-10
   3.981E+02  7.752E-13  7.164E-12  1.332E-23  5.791E-09  2.138E-24  8.272E-10  2.648E-20  7.678E-16  3.444E-12  7.541E-10
   5.012E+02  1.063E-12  7.008E-12  3.802E-23  6.899E-09  5.280E-24  9.741E-10  6.974E-20  6.163E-16  5.130E-12  1.039E-09
   6.310E+02  1.398E-12  5.149E-12  1.335E-22  6.589E-09  1.567E-23  9.130E-10  2.148E-19  3.955E-16  6.921E-12  1.244E-09
   7.943E+02  1.720E-12  2.694E-12  5.640E-22  4.862E-09  5.369E-23  6.553E-10  7.018E-19  2.230E-16  8.018E-12  1.204E-09
   1.000E+03  2.080E-12  1.134E-12  2.986E-21  3.162E-09  1.963E-22  4.112E-10  2.190E-18  1.296E-16  8.068E-12  9.422E-10
   1.259E+03  2.615E-12  4.755E-13  1.907E-20  2.223E-09  7.239E-22  2.751E-10  6.346E-18  8.097E-17  7.823E-12  6.564E-10
   1.585E+03  3.395E-12  2.169E-13  1.370E-19  1.813E-09  2.711E-21  2.066E-10  1.768E-17  5.586E-17  8.071E-12  4.660E-10
   1.995E+03  4.354E-12  1.042E-13  1.078E-18  1.605E-09  1.058E-20  1.558E-10  4.827E-17  4.356E-17  8.535E-12  3.578E-10
   2.512E+03  5.263E-12  5.786E-14  8.130E-18  1.374E-09  4.159E-20  9.816E-11  1.226E-16  3.637E-17  7.691E-12  2.769E-10
   3.162E+03  5.930E-12  4.951E-14  4.441E-17  1.077E-09  1.466E-19  4.845E-11  2.602E-16  2.969E-17  4.998E-12  1.906E-10
   3.981E+03  6.427E-12  5.894E-14  1.484E-16  8.818E-10  4.211E-19  2.469E-11  4.455E-16  2.482E-17  2.829E-12  1.232E-10
   5.012E+03  6.877E-12  7.300E-14  3.209E-16  8.360E-10  9.897E-19  1.688E-11  6.504E-16  2.403E-17  2.044E-12  9.623E-11
   6.310E+03  7.294E-12  8.668E-14  4.959E-16  8.550E-10  1.989E-18  1.411E-11  8.561E-16  2.554E-17  1.832E-12  8.995E-11
   7.943E+03  7.648E-12  9.929E-14  5.948E-16  8.940E-10  3.591E-18  1.278E-11  1.059E-15  2.772E-17  1.765E-12  8.953E-11
   1.000E+04  7.925E-12  1.114E-13  5.961E-16  9.441E-10  6.080E-18  1.200E-11  1.270E-15  3.007E-17  1.745E-12  9.118E-11
   1.259E+04  8.136E-12  1.235E-13  5.405E-16  1.005E-09  9.921E-18  1.149E-11  1.497E-15  3.254E-17  1.750E-12  9.415E-11
   1.585E+04  8.310E-12  1.355E-13  4.969E-16  1.077E-09  1.588E-17  1.116E-11  1.753E-15  3.519E-17  1.773E-12  9.832E-11
   1.995E+04  8.495E-12  1.471E-13  5.068E-16  1.164E-09  2.525E-17  1.098E-11  2.057E-15  3.812E-17  1.812E-12  1.038E-10
   2.512E+04  8.759E-12  1.581E-13  5.640E-16  1.268E-09  4.028E-17  1.092E-11  2.445E-15  4.150E-17  1.867E-12  1.108E-10
   3.162E+04  9.175E-12  1.675E-13  6.492E-16  1.394E-09  6.490E-17  1.099E-11  2.972E-15  4.554E-17  1.937E-12  1.196E-10
   3.981E+04  9.825E-12  1.741E-13  7.571E-16  1.547E-09  1.058E-16  1.120E-11  3.725E-15  5.049E-17  2.023E-12  1.306E-10
   5.012E+04  1.083E-11  1.755E-13  8.917E-16  1.730E-09  1.729E-16  1.159E-11  4.846E-15  5.649E-17  2.122E-12  1.443E-10
   6.310E+04  1.243E-11  1.685E-13  1.057E-15  1.944E-09  2.779E-16  1.225E-11  6.584E-15  6.336E-17  2.227E-12  1.609E-10
   7.943E+04  1.506E-11  1.508E-13  1.250E-15  2.190E-09  4.267E-16  1.328E-11  9.421E-15  7.027E-17  2.322E-12  1.804E-10
   1.000E+05  1.968E-11  1.228E-13  1.447E-15  2.458E-09  6.028E-16  1.481E-11  1.439E-14  7.541E-17  2.365E-12  2.016E-10
   1.259E+05  2.839E-11  8.869E-14  1.573E-15  2.713E-09  7.496E-16  1.685E-11  2.393E-14  7.577E-17  2.275E-12  2.209E-10
   1.585E+05  4.638E-11  5.454E-14  1.491E-15  2.835E-09  7.646E-16  1.891E-11  4.386E-14  6.736E-17  1.926E-12  2.274E-10
   1.995E+05  8.882E-11  2.750E-14  1.107E-15  2.561E-09  5.532E-16  1.946E-11  8.788E-14  4.797E-17  1.268E-12  2.005E-10
   2.512E+05  2.190E-10  1.501E-14  6.264E-16  1.715E-09  2.209E-16  1.600E-11  1.929E-13  2.444E-17  5.506E-13  1.301E-10
   3.162E+05  9.819E-10  1.977E-14  3.262E-16  6.238E-10  5.010E-17  5.887E-12  6.287E-13  9.463E-18  1.465E-13  4.278E-11
   3.981E+05  6.027E-09  1.363E-14  2.628E-16  2.419E-10  3.020E-17  1.451E-12  3.707E-12  6.693E-18  2.611E-14  1.237E-11
   5.012E+05  1.469E-08  5.453E-15  3.108E-16  1.109E-10  2.850E-17  6.304E-13  9.729E-12  4.739E-18  1.656E-14  5.444E-12
   6.310E+05  2.447E-08  1.845E-15  3.765E-16  4.429E-11  2.686E-17  2.476E-13  1.738E-11  2.629E-18  9.899E-15  2.127E-12
   7.943E+05  3.349E-08  5.773E-16  4.470E-16  1.600E-11  2.565E-17  8.859E-14  2.535E-11  1.229E-18  5.032E-15  7.530E-13
   1.000E+06  4.044E-08  1.851E-16  5.137E-16  5.522E-12  2.501E-17  3.043E-14  3.234E-11  5.077E-19  2.255E-15  2.534E-13
   1.259E+06  4.512E-08  6.733E-17  5.707E-16  1.967E-12  2.470E-17  1.084E-14  3.781E-11  1.981E-19  9.510E-16  8.676E-14
   1.585E+06  4.799E-08  3.001E-17  6.150E-16  8.154E-13  2.452E-17  4.531E-15  4.183E-11  8.179E-20  4.240E-16  3.375E-14
   1.995E+06  4.963E-08  1.663E-17  6.461E-16  4.370E-13  2.438E-17  2.467E-15  4.476E-11  4.045E-20  2.268E-16  1.645E-14
   2.512E+06  5.052E-08  1.091E-17  6.657E-16  2.955E-13  2.426E-17  1.705E-15  4.691E-11  2.449E-20  1.482E-16  9.927E-15
   3.162E+06  5.097E-08  8.098E-18  6.766E-16  2.315E-13  2.418E-17  1.367E-15  4.847E-11  1.715E-20  1.108E-16  6.978E-15
   3.981E+06  5.119E-08  6.659E-18  6.817E-16  1.995E-13  2.415E-17  1.201E-15  4.953E-11  1.347E-20  9.134E-17  5.569E-15
   5.012E+06  5.131E-08  5.972E-18  6.837E-16  1.841E-13  2.415E-17  1.121E-15  5.014E-11  1.174E-20  8.190E-17  4.952E-15
   6.310E+06  5.135E-08  5.694E-18  6.842E-16  1.777E-13  2.415E-17  1.088E-15  5.041E-11  1.106E-20  7.810E-17  4.725E-15
   7.943E+06  5.137E-08  5.608E-18  6.844E-16  1.757E-13  2.415E-17  1.078E-15  5.050E-11  1.085E-20  7.694E-17  4.660E-15
